timestamp,symbol,price
2025-11-24T14:35:38.282549+00:00,NVDA,180.34
2025-11-24T14:35:38.282549+00:00,TSLA,409.66
2025-11-24T14:35:43.607926+00:00,MSFT,476.11
2025-11-24T14:35:43.607926+00:00,AAPL,275.55
2025-11-24T14:35:43.607926+00:00,NVDA,180.15
2025-11-24T14:35:43.607926+00:00,TSLA,409.82
2025-11-24T14:35:50.185047+00:00,MSFT,475.88
2025-11-24T14:35:50.185047+00:00,AAPL,275.55
2025-11-24T14:35:50.185047+00:00,NVDA,180.15
2025-11-24T14:35:50.185047+00:00,TSLA,409.82
2025-11-24T14:35:55.425029+00:00,MSFT,475.88
2025-11-24T14:35:55.425029+00:00,AAPL,275.44
2025-11-24T14:35:55.425029+00:00,NVDA,180.35
2025-11-24T14:35:55.425029+00:00,TSLA,410.59
2025-11-24T14:36:00.833729+00:00,MSFT,475.58
2025-11-24T14:36:00.833729+00:00,AAPL,275.44
2025-11-24T14:36:00.833729+00:00,NVDA,180.35
2025-11-24T14:36:00.833729+00:00,TSLA,410.59
2025-11-24T14:36:06.352793+00:00,MSFT,475.58
2025-11-24T14:36:06.352793+00:00,AAPL,275.04
2025-11-24T14:36:06.352793+00:00,NVDA,180.15
2025-11-24T14:36:06.352793+00:00,TSLA,410.41
2025-11-24T14:36:11.767727+00:00,MSFT,475.14
2025-11-24T14:36:11.767727+00:00,AAPL,275.04
2025-11-24T14:36:11.767727+00:00,NVDA,180.15
2025-11-24T14:36:11.767727+00:00,TSLA,410.41
2025-11-24T14:36:17.021919+00:00,MSFT,475.14
2025-11-24T14:36:17.021919+00:00,AAPL,275.04
2025-11-24T14:36:17.021919+00:00,NVDA,180.15
2025-11-24T14:36:17.021919+00:00,TSLA,410.41
2025-11-24T14:36:22.215316+00:00,MSFT,475.14
2025-11-24T14:36:22.215316+00:00,AAPL,275.15
2025-11-24T14:36:22.215316+00:00,NVDA,180.15
2025-11-24T14:36:22.215316+00:00,TSLA,409.92
2025-11-24T14:36:27.620647+00:00,MSFT,475.31
2025-11-24T14:36:27.620647+00:00,AAPL,275.15
2025-11-24T14:36:27.620647+00:00,NVDA,180.15
2025-11-24T14:36:27.620647+00:00,TSLA,409.92
2025-11-24T14:36:32.911848+00:00,MSFT,475.31
2025-11-24T14:36:32.911848+00:00,AAPL,275.15
2025-11-24T14:36:32.911848+00:00,NVDA,180.01
2025-11-24T14:36:32.911848+00:00,TSLA,409.92
2025-11-24T16:36:13.539091+00:00,MSFT,475.56
2025-11-24T16:36:13.539091+00:00,AAPL,275.22
2025-11-24T16:36:13.539091+00:00,NVDA,182.08
2025-11-24T16:36:13.539091+00:00,TSLA,417.39
